episode_id,scene_seed,instruction_zh,parsed_instruction_json,normalized_target_label_zh,normalized_target_label_en,target_name,target_type,target_color,target_position_x,target_position_y,target_position_z,candidate_id,action_x,action_y,action_z,yaw,gripper_width,approach_height,center_score,reachability_score,collision_score,height_score,gripper_width_score,yaw_score,baseline_score,selected,success,rgb_path,depth_path,object_states_path,candidate_json_path,error_msg
episode_000002,1,抓起蓝色圆柱,"{""confidence"": 0.8500000000000001, ""intent"": ""pick"", ""language"": ""zh"", ""normalized_target_label_en"": ""blue cylinder"", ""normalized_target_label_zh"": ""蓝色圆柱"", ""raw_instruction"": ""抓起蓝色圆柱"", ""target_color"": ""blue"", ""target_position_hint"": null, ""target_type"": ""cylinder""}",蓝色圆柱,blue cylinder,blue_cylinder,cylinder,blue,0.5252754923795323,0.025101380514788434,0.07,1,0.4952754923795323,0.025101380514788434,0.07,0.0,0.025,0.15,0.6249999999999997,0.8881422602330468,0.43655483453232524,1.0,1.0,1.0,0.7524394189530743,False,,data/grasp_success/raw/episode_000002/rgb.png,data/grasp_success/raw/episode_000002/depth.npy,data/grasp_success/raw/episode_000002/object_states.json,data/grasp_success/raw/episode_000002/candidates.json,
episode_000002,1,抓起蓝色圆柱,"{""confidence"": 0.8500000000000001, ""intent"": ""pick"", ""language"": ""zh"", ""normalized_target_label_en"": ""blue cylinder"", ""normalized_target_label_zh"": ""蓝色圆柱"", ""raw_instruction"": ""抓起蓝色圆柱"", ""target_color"": ""blue"", ""target_position_hint"": null, ""target_type"": ""cylinder""}",蓝色圆柱,blue cylinder,blue_cylinder,cylinder,blue,0.5252754923795323,0.025101380514788434,0.07,5,0.5252754923795323,0.05510138051478843,0.07,0.0,0.025,0.15,0.625,0.865414987505774,0.44999999999999996,1.0,1.0,1.0,0.7505829975011549,False,,data/grasp_success/raw/episode_000002/rgb.png,data/grasp_success/raw/episode_000002/depth.npy,data/grasp_success/raw/episode_000002/object_states.json,data/grasp_success/raw/episode_000002/candidates.json,
episode_000002,1,抓起蓝色圆柱,"{""confidence"": 0.8500000000000001, ""intent"": ""pick"", ""language"": ""zh"", ""normalized_target_label_en"": ""blue cylinder"", ""normalized_target_label_zh"": ""蓝色圆柱"", ""raw_instruction"": ""抓起蓝色圆柱"", ""target_color"": ""blue"", ""target_position_hint"": null, ""target_type"": ""cylinder""}",蓝色圆柱,blue cylinder,blue_cylinder,cylinder,blue,0.5252754923795323,0.025101380514788434,0.07,7,0.5552754923795323,0.025101380514788434,0.07,0.0,0.025,0.15,0.6249999999999997,0.8626877147785013,0.44999999999999996,1.0,1.0,1.0,0.7500375429557001,False,,data/grasp_success/raw/episode_000002/rgb.png,data/grasp_success/raw/episode_000002/depth.npy,data/grasp_success/raw/episode_000002/object_states.json,data/grasp_success/raw/episode_000002/candidates.json,
episode_000002,1,抓起蓝色圆柱,"{""confidence"": 0.8500000000000001, ""intent"": ""pick"", ""language"": ""zh"", ""normalized_target_label_en"": ""blue cylinder"", ""normalized_target_label_zh"": ""蓝色圆柱"", ""raw_instruction"": ""抓起蓝色圆柱"", ""target_color"": ""blue"", ""target_position_hint"": null, ""target_type"": ""cylinder""}",蓝色圆柱,blue cylinder,blue_cylinder,cylinder,blue,0.5252754923795323,0.025101380514788434,0.07,10,0.4952754923795323,0.025101380514788434,0.07,0.7853981633974483,0.025,0.15,0.6249999999999997,0.8881422602330468,0.3865548345323253,1.0,1.0,1.0,0.7424394189530743,False,,data/grasp_success/raw/episode_000002/rgb.png,data/grasp_success/raw/episode_000002/depth.npy,data/grasp_success/raw/episode_000002/object_states.json,data/grasp_success/raw/episode_000002/candidates.json,
episode_000002,1,抓起蓝色圆柱,"{""confidence"": 0.8500000000000001, ""intent"": ""pick"", ""language"": ""zh"", ""normalized_target_label_en"": ""blue cylinder"", ""normalized_target_label_zh"": ""蓝色圆柱"", ""raw_instruction"": ""抓起蓝色圆柱"", ""target_color"": ""blue"", ""target_position_hint"": null, ""target_type"": ""cylinder""}",蓝色圆柱,blue cylinder,blue_cylinder,cylinder,blue,0.5252754923795323,0.025101380514788434,0.07,0,0.4952754923795323,-0.004898619485211565,0.07,0.0,0.025,0.15,0.4696699141100892,0.8948765139095723,0.4286711175984472,1.0,1.0,1.0,0.7056105005346307,False,,data/grasp_success/raw/episode_000002/rgb.png,data/grasp_success/raw/episode_000002/depth.npy,data/grasp_success/raw/episode_000002/object_states.json,data/grasp_success/raw/episode_000002/candidates.json,
episode_000002,1,抓起蓝色圆柱,"{""confidence"": 0.8500000000000001, ""intent"": ""pick"", ""language"": ""zh"", ""normalized_target_label_en"": ""blue cylinder"", ""normalized_target_label_zh"": ""蓝色圆柱"", ""raw_instruction"": ""抓起蓝色圆柱"", ""target_color"": ""blue"", ""target_position_hint"": null, ""target_type"": ""cylinder""}",蓝色圆柱,blue cylinder,blue_cylinder,cylinder,blue,0.5252754923795323,0.025101380514788434,0.07,6,0.5552754923795323,-0.004898619485211565,0.07,0.0,0.025,0.15,0.4696699141100892,0.8694219684550268,0.44999999999999996,1.0,1.0,1.0,0.7047853679240321,False,,data/grasp_success/raw/episode_000002/rgb.png,data/grasp_success/raw/episode_000002/depth.npy,data/grasp_success/raw/episode_000002/object_states.json,data/grasp_success/raw/episode_000002/candidates.json,
episode_000003,2,抓起红色方块,"{""confidence"": 0.8500000000000001, ""intent"": ""pick"", ""language"": ""zh"", ""normalized_target_label_en"": ""red cube"", ""normalized_target_label_zh"": ""红色方块"", ""raw_instruction"": ""抓起红色方块"", ""target_color"": ""red"", ""target_position_hint"": null, ""target_type"": ""cube""}",红色方块,red cube,red_cube,cube,red,0.459120685437785,-0.11104345025881301,0.045,4,0.459120685437785,-0.11104345025881301,0.045,0.0,0.035,0.15,1.0,0.8535821710085468,0.95,1.0,1.0,1.0,0.9607164342017094,True,False,data/grasp_success/raw/episode_000003/rgb.png,data/grasp_success/raw/episode_000003/depth.npy,data/grasp_success/raw/episode_000003/object_states.json,data/grasp_success/raw/episode_000003/candidates.json,
episode_000003,2,抓起红色方块,"{""confidence"": 0.8500000000000001, ""intent"": ""pick"", ""language"": ""zh"", ""normalized_target_label_en"": ""red cube"", ""normalized_target_label_zh"": ""红色方块"", ""raw_instruction"": ""抓起红色方块"", ""target_color"": ""red"", ""target_position_hint"": null, ""target_type"": ""cube""}",红色方块,red cube,red_cube,cube,red,0.459120685437785,-0.11104345025881301,0.045,3,0.459120685437785,-0.141043450258813,0.045,0.0,0.035,0.15,0.625,0.8435821710085469,0.44999999999999996,1.0,1.0,1.0,0.7462164342017095,False,,data/grasp_success/raw/episode_000003/rgb.png,data/grasp_success/raw/episode_000003/depth.npy,data/grasp_success/raw/episode_000003/object_states.json,data/grasp_success/raw/episode_000003/candidates.json,
episode_000003,2,抓起红色方块,"{""confidence"": 0.8500000000000001, ""intent"": ""pick"", ""language"": ""zh"", ""normalized_target_label_en"": ""red cube"", ""normalized_target_label_zh"": ""红色方块"", ""raw_instruction"": ""抓起红色方块"", ""target_color"": ""red"", ""target_position_hint"": null, ""target_type"": ""cube""}",红色方块,red cube,red_cube,cube,red,0.459120685437785,-0.11104345025881301,0.045,1,0.42912068543778503,-0.11104345025881301,0.045,0.0,0.035,0.15,0.6250000000000004,0.8408548982812742,0.44999999999999996,1.0,1.0,1.0,0.7456709796562551,False,,data/grasp_success/raw/episode_000003/rgb.png,data/grasp_success/raw/episode_000003/depth.npy,data/grasp_success/raw/episode_000003/object_states.json,data/grasp_success/raw/episode_000003/candidates.json,
episode_000003,2,抓起红色方块,"{""confidence"": 0.8500000000000001, ""intent"": ""pick"", ""language"": ""zh"", ""normalized_target_label_en"": ""red cube"", ""normalized_target_label_zh"": ""红色方块"", ""raw_instruction"": ""抓起红色方块"", ""target_color"": ""red"", ""target_position_hint"": null, ""target_type"": ""cube""}",红色方块,red cube,red_cube,cube,red,0.459120685437785,-0.11104345025881301,0.045,7,0.489120685437785,-0.11104345025881301,0.045,0.0,0.035,0.15,0.6250000000000004,0.8543282560916384,0.4254899926620389,1.0,1.0,1.0,0.7434636497507356,False,,data/grasp_success/raw/episode_000003/rgb.png,data/grasp_success/raw/episode_000003/depth.npy,data/grasp_success/raw/episode_000003/object_states.json,data/grasp_success/raw/episode_000003/candidates.json,
episode_000003,2,抓起红色方块,"{""confidence"": 0.8500000000000001, ""intent"": ""pick"", ""language"": ""zh"", ""normalized_target_label_en"": ""red cube"", ""normalized_target_label_zh"": ""红色方块"", ""raw_instruction"": ""抓起红色方块"", ""target_color"": ""red"", ""target_position_hint"": null, ""target_type"": ""cube""}",红色方块,red cube,red_cube,cube,red,0.459120685437785,-0.11104345025881301,0.045,5,0.459120685437785,-0.08104345025881302,0.045,0.0,0.035,0.15,0.625,0.863582171008547,0.3381993005552101,1.0,1.0,1.0,0.7278562943127515,False,,data/grasp_success/raw/episode_000003/rgb.png,data/grasp_success/raw/episode_000003/depth.npy,data/grasp_success/raw/episode_000003/object_states.json,data/grasp_success/raw/episode_000003/candidates.json,
episode_000003,2,抓起红色方块,"{""confidence"": 0.8500000000000001, ""intent"": ""pick"", ""language"": ""zh"", ""normalized_target_label_en"": ""red cube"", ""normalized_target_label_zh"": ""红色方块"", ""raw_instruction"": ""抓起红色方块"", ""target_color"": ""red"", ""target_position_hint"": null, ""target_type"": ""cube""}",红色方块,red cube,red_cube,cube,red,0.459120685437785,-0.11104345025881301,0.045,6,0.489120685437785,-0.141043450258813,0.045,0.0,0.035,0.15,0.4696699141100896,0.8443282560916384,0.44999999999999996,1.0,1.0,1.0,0.6997666254513546,False,,data/grasp_success/raw/episode_000003/rgb.png,data/grasp_success/raw/episode_000003/depth.npy,data/grasp_success/raw/episode_000003/object_states.json,data/grasp_success/raw/episode_000003/candidates.json,
episode_000003,2,抓起红色方块,"{""confidence"": 0.8500000000000001, ""intent"": ""pick"", ""language"": ""zh"", ""normalized_target_label_en"": ""red cube"", ""normalized_target_label_zh"": ""红色方块"", ""raw_instruction"": ""抓起红色方块"", ""target_color"": ""red"", ""target_position_hint"": null, ""target_type"": ""cube""}",红色方块,red cube,red_cube,cube,red,0.459120685437785,-0.11104345025881301,0.045,0,0.42912068543778503,-0.141043450258813,0.045,0.0,0.035,0.15,0.4696699141100896,0.8308548982812742,0.44999999999999996,1.0,1.0,1.0,0.6970719538892818,False,,data/grasp_success/raw/episode_000003/rgb.png,data/grasp_success/raw/episode_000003/depth.npy,data/grasp_success/raw/episode_000003/object_states.json,data/grasp_success/raw/episode_000003/candidates.json,
episode_000003,2,抓起红色方块,"{""confidence"": 0.8500000000000001, ""intent"": ""pick"", ""language"": ""zh"", ""normalized_target_label_en"": ""red cube"", ""normalized_target_label_zh"": ""红色方块"", ""raw_instruction"": ""抓起红色方块"", ""target_color"": ""red"", ""target_position_hint"": null, ""target_type"": ""cube""}",红色方块,red cube,red_cube,cube,red,0.459120685437785,-0.11104345025881301,0.045,2,0.42912068543778503,-0.08104345025881302,0.045,0.0,0.035,0.15,0.4696699141100896,0.8508548982812741,0.41156409671713645,1.0,1.0,1.0,0.6933847732327091,False,,data/grasp_success/raw/episode_000003/rgb.png,data/grasp_success/raw/episode_000003/depth.npy,data/grasp_success/raw/episode_000003/object_states.json,data/grasp_success/raw/episode_000003/candidates.json,
episode_000004,3,抓起蓝色圆柱,"{""confidence"": 0.8500000000000001, ""intent"": ""pick"", ""language"": ""zh"", ""normalized_target_label_en"": ""blue cylinder"", ""normalized_target_label_zh"": ""蓝色圆柱"", ""raw_instruction"": ""抓起蓝色圆柱"", ""target_color"": ""blue"", ""target_position_hint"": null, ""target_type"": ""cylinder""}",蓝色圆柱,blue cylinder,blue_cylinder,cylinder,blue,0.5173991033309616,0.032078400771923886,0.07,4,0.5173991033309616,0.032078400771923886,0.07,0.0,0.025,0.15,1.0,0.876430812470971,0.95,1.0,1.0,1.0,0.9652861624941942,True,True,data/grasp_success/raw/episode_000004/rgb.png,data/grasp_success/raw/episode_000004/depth.npy,data/grasp_success/raw/episode_000004/object_states.json,data/grasp_success/raw/episode_000004/candidates.json,
episode_000004,3,抓起蓝色圆柱,"{""confidence"": 0.8500000000000001, ""intent"": ""pick"", ""language"": ""zh"", ""normalized_target_label_en"": ""blue cylinder"", ""normalized_target_label_zh"": ""蓝色圆柱"", ""raw_instruction"": ""抓起蓝色圆柱"", ""target_color"": ""blue"", ""target_position_hint"": null, ""target_type"": ""cylinder""}",蓝色圆柱,blue cylinder,blue_cylinder,cylinder,blue,0.5173991033309616,0.032078400771923886,0.07,3,0.5173991033309616,0.002078400771923887,0.07,0.0,0.025,0.15,0.625,0.886430812470971,0.44999999999999996,1.0,1.0,1.0,0.7547861624941943,False,,data/grasp_success/raw/episode_000004/rgb.png,data/grasp_success/raw/episode_000004/depth.npy,data/grasp_success/raw/episode_000004/object_states.json,data/grasp_success/raw/episode_000004/candidates.json,
episode_000004,3,抓起蓝色圆柱,"{""confidence"": 0.8500000000000001, ""intent"": ""pick"", ""language"": ""zh"", ""normalized_target_label_en"": ""blue cylinder"", ""normalized_target_label_zh"": ""蓝色圆柱"", ""raw_instruction"": ""抓起蓝色圆柱"", ""target_color"": ""blue"", ""target_position_hint"": null, ""target_type"": ""cylinder""}",蓝色圆柱,blue cylinder,blue_cylinder,cylinder,blue,0.5173991033309616,0.032078400771923886,0.07,7,0.5473991033309616,0.032078400771923886,0.07,0.0,0.025,0.15,0.6249999999999997,0.8637035397436982,0.44999999999999996,1.0,1.0,1.0,0.7502407079487395,False,,data/grasp_success/raw/episode_000004/rgb.png,data/grasp_success/raw/episode_000004/depth.npy,data/grasp_success/raw/episode_000004/object_states.json,data/grasp_success/raw/episode_000004/candidates.json,
episode_000004,3,抓起蓝色圆柱,"{""confidence"": 0.8500000000000001, ""intent"": ""pick"", ""language"": ""zh"", ""normalized_target_label_en"": ""blue cylinder"", ""normalized_target_label_zh"": ""蓝色圆柱"", ""raw_instruction"": ""抓起蓝色圆柱"", ""target_color"": ""blue"", ""target_position_hint"": null, ""target_type"": ""cylinder""}",蓝色圆柱,blue cylinder,blue_cylinder,cylinder,blue,0.5173991033309616,0.032078400771923886,0.07,5,0.5173991033309616,0.062078400771923885,0.07,0.0,0.025,0.15,0.625,0.866430812470971,0.4112943903178904,1.0,1.0,1.0,0.7430450405577723,False,,data/grasp_success/raw/episode_000004/rgb.png,data/grasp_success/raw/episode_000004/depth.npy,data/grasp_success/raw/episode_000004/object_states.json,data/grasp_success/raw/episode_000004/candidates.json,
episode_000004,3,抓起蓝色圆柱,"{""confidence"": 0.8500000000000001, ""intent"": ""pick"", ""language"": ""zh"", ""normalized_target_label_en"": ""blue cylinder"", ""normalized_target_label_zh"": ""蓝色圆柱"", ""raw_instruction"": ""抓起蓝色圆柱"", ""target_color"": ""blue"", ""target_position_hint"": null, ""target_type"": ""cylinder""}",蓝色圆柱,blue cylinder,blue_cylinder,cylinder,blue,0.5173991033309616,0.032078400771923886,0.07,1,0.4873991033309616,0.032078400771923886,0.07,0.0,0.025,0.15,0.6249999999999997,0.8891580851982437,0.3579196162429964,1.0,1.0,1.0,0.736915540288248,False,,data/grasp_success/raw/episode_000004/rgb.png,data/grasp_success/raw/episode_000004/depth.npy,data/grasp_success/raw/episode_000004/object_states.json,data/grasp_success/raw/episode_000004/candidates.json,
episode_000004,3,抓起蓝色圆柱,"{""confidence"": 0.8500000000000001, ""intent"": ""pick"", ""language"": ""zh"", ""normalized_target_label_en"": ""blue cylinder"", ""normalized_target_label_zh"": ""蓝色圆柱"", ""raw_instruction"": ""抓起蓝色圆柱"", ""target_color"": ""blue"", ""target_position_hint"": null, ""target_type"": ""cylinder""}",蓝色圆柱,blue cylinder,blue_cylinder,cylinder,blue,0.5173991033309616,0.032078400771923886,0.07,10,0.4873991033309616,0.032078400771923886,0.07,0.7853981633974483,0.025,0.15,0.6249999999999997,0.8891580851982437,0.30791961624299646,1.0,1.0,1.0,0.726915540288248,False,,data/grasp_success/raw/episode_000004/rgb.png,data/grasp_success/raw/episode_000004/depth.npy,data/grasp_success/raw/episode_000004/object_states.json,data/grasp_success/raw/episode_000004/candidates.json,
episode_000004,3,抓起蓝色圆柱,"{""confidence"": 0.8500000000000001, ""intent"": ""pick"", ""language"": ""zh"", ""normalized_target_label_en"": ""blue cylinder"", ""normalized_target_label_zh"": ""蓝色圆柱"", ""raw_instruction"": ""抓起蓝色圆柱"", ""target_color"": ""blue"", ""target_position_hint"": null, ""target_type"": ""cylinder""}",蓝色圆柱,blue cylinder,blue_cylinder,cylinder,blue,0.5173991033309616,0.032078400771923886,0.07,0,0.4873991033309616,0.002078400771923887,0.07,0.0,0.025,0.15,0.4696699141100892,0.8991580851982437,0.44999999999999996,1.0,1.0,1.0,0.7107325912726755,False,,data/grasp_success/raw/episode_000004/rgb.png,data/grasp_success/raw/episode_000004/depth.npy,data/grasp_success/raw/episode_000004/object_states.json,data/grasp_success/raw/episode_000004/candidates.json,
episode_000004,3,抓起蓝色圆柱,"{""confidence"": 0.8500000000000001, ""intent"": ""pick"", ""language"": ""zh"", ""normalized_target_label_en"": ""blue cylinder"", ""normalized_target_label_zh"": ""蓝色圆柱"", ""raw_instruction"": ""抓起蓝色圆柱"", ""target_color"": ""blue"", ""target_position_hint"": null, ""target_type"": ""cylinder""}",蓝色圆柱,blue cylinder,blue_cylinder,cylinder,blue,0.5173991033309616,0.032078400771923886,0.07,6,0.5473991033309616,0.002078400771923887,0.07,0.0,0.025,0.15,0.4696699141100892,0.8737035397436982,0.44999999999999996,1.0,1.0,1.0,0.7056416821817664,False,,data/grasp_success/raw/episode_000004/rgb.png,data/grasp_success/raw/episode_000004/depth.npy,data/grasp_success/raw/episode_000004/object_states.json,data/grasp_success/raw/episode_000004/candidates.json,
episode_000005,4,抓起蓝色圆柱,"{""confidence"": 0.8500000000000001, ""intent"": ""pick"", ""language"": ""zh"", ""normalized_target_label_en"": ""blue cylinder"", ""normalized_target_label_zh"": ""蓝色圆柱"", ""raw_instruction"": ""抓起蓝色圆柱"", ""target_color"": ""blue"", ""target_position_hint"": null, ""target_type"": ""cylinder""}",蓝色圆柱,blue cylinder,blue_cylinder,cylinder,blue,0.5179211648522136,0.023099445416048206,0.07,4,0.5179211648522136,0.023099445416048206,0.07,0.0,0.025,0.15,1.0,0.8792023169442166,0.95,1.0,1.0,1.0,0.9658404633888433,True,True,data/grasp_success/raw/episode_000005/rgb.png,data/grasp_success/raw/episode_000005/depth.npy,data/grasp_success/raw/episode_000005/object_states.json,data/grasp_success/raw/episode_000005/candidates.json,
episode_000005,4,抓起蓝色圆柱,"{""confidence"": 0.8500000000000001, ""intent"": ""pick"", ""language"": ""zh"", ""normalized_target_label_en"": ""blue cylinder"", ""normalized_target_label_zh"": ""蓝色圆柱"", ""raw_instruction"": ""抓起蓝色圆柱"", ""target_color"": ""blue"", ""target_position_hint"": null, ""target_type"": ""cylinder""}",蓝色圆柱,blue cylinder,blue_cylinder,cylinder,blue,0.5179211648522136,0.023099445416048206,0.07,1,0.4879211648522136,0.023099445416048206,0.07,0.0,0.025,0.15,0.6249999999999997,0.8919295896714893,0.44379347601225994,1.0,1.0,1.0,0.7546446131367498,False,,data/grasp_success/raw/episode_000005/rgb.png,data/grasp_success/raw/episode_000005/depth.npy,data/grasp_success/raw/episode_000005/object_states.json,data/grasp_success/raw/episode_000005/candidates.json,
